filename,start,end,content,techniques,persuasion_strategies,Attack_on_Reputation,Justification,Distraction,Simplification,Call,Manipulative_Wording
20240627_EUZ_BG_64.txt,228,453,"Основният проблем за мене е всъщност това, че през последните три години държавата ни имаше един некадърен финансов министър, който прие три бюджета в страната, които загробиха държавата ни с нови над 20 милиарда лева заеми.","['Causal_Oversimplification', 'Loaded_Language', 'Questioning_the_Reputation', 'Name_Calling-Labeling']","['Attack_on_Reputation', 'Simplification', 'Manipulative_Wording']",True,False,False,True,False,True
20240704_URW_BG_30.txt,6251,6288,Във Ваш интерес е да го разсекретите.,[],[],False,False,False,False,False,False
20240327_EUZ_BG_97.txt,1912,2247,"По отношение на другите критерии, що се отнася до дефицита и особено до инфлацията… За дефицита можем да влезем в дълги препирни за прословутия милиард, за който спомена преждеговорившият, дали този милиард щял да влезе, или няма да влезе, откъде ще влезе, как ще влезе, дали ще е един, а може и да са два милиарда – това е друга тема.","['Exaggeration-Minimisation', 'Obfuscation-Vagueness-Confusion']",['Manipulative_Wording'],False,False,False,False,False,True
20240111_SHG_BG_62.txt,2686,2813,"Цитирам Ви и текст от текста от Анекса, който това престъпно правителство прие и се опита да скрие от българската общественост.","['Questioning_the_Reputation', 'Name_Calling-Labeling', 'Straw_Man']","['Attack_on_Reputation', 'Distraction']",True,False,True,False,False,False
20240329_URW_BG_80.txt,1346,1536,"Включихме се в система, която вече беше изчерпала смисъла от първоначалното си създаване и като резултат започна да търси оправдания за съществуването си, измисляйки и преиначавайки заплахи.","['Loaded_Language', 'Doubt']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240627_EUZ_BG_63.txt,8452,8601,"Това относно процедурите и политическите ходове оттук нататък, а по отношение на общата политическа и демократична рамка изходът е ясен – референдум.",['False_Dilemma-No_Choice'],['Simplification'],False,False,False,True,False,False
20240229_URW_BG_69.txt,6079,6415,"И Ви припомням, господин Министър, примерно нашия диалог с Вас по темата за зенитно-ракетните комплекси, когато Вие обяснявахте как никога, в никакъв случай, въобще дума да не става, а вчера, като Ви зададох въпрос в Комисията по отбрана – водили ли сте такива преговори за даряване на зенитно-ракетните комплекси, какво ми отговорихте?",['Appeal_to_Hypocrisy'],['Attack_on_Reputation'],True,False,False,False,False,False
20240321_URW_BG_84.txt,151,193,Чуха се призиви да има свобода на словото.,[],[],False,False,False,False,False,False
20240228_URW_BG_86.txt,2143,2397,"И когато невежеството служи за политически внушения, също – няма формирана такава коалиция. „Движението за права и свободи“ няма да позволи по никакъв начин националната сигурност на страната да бъде увреждана с каквито и да било срещи с режима на Путин.","['Loaded_Language', 'Obfuscation-Vagueness-Confusion', 'False_Dilemma-No_Choice']","['Simplification', 'Manipulative_Wording']",False,False,False,True,False,True
20240704_URW_BG_20.txt,3847,3889,Не други страни да взимат тази инициатива.,[],[],False,False,False,False,False,False
20240216_URW_BG_88.txt,5847,5895,"Да, това може да изглежда за някои незначително.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_52.txt,741,893,"Това е доброволно наложена финансова фискална диета, която ние си слагаме – днес-утре можем да махнем, това е наше суверенно решение и никой не ни кара.",[],[],False,False,False,False,False,False
20240904_EUZ_BG_42.txt,2759,3057,"Но при положение че законодателният орган демонстративно не спазва законите, които сами са приели депутатите в тази зала, самият законодателен орган не спазва собствените си закони, които налага на цялото общество, а изисква от обществото да спазва другите закони, е малоумно, нагло и отвратително!","['Appeal_to_Hypocrisy', 'Loaded_Language']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240704_URW_BG_26.txt,3430,3479,"Мисля, че това може да бъде много кратък отговор.",[],[],False,False,False,False,False,False
20231208_URW_BG_77.txt,0,43,ПРЕДСЕДАТЕЛ РОСЕН ЖЕЛЯЗКОВ: Има ли реплики?,[],[],False,False,False,False,False,False
20231208_URW_BG_72.txt,2614,2658,ПРЕДСЕДАТЕЛ РОСЕН ЖЕЛЯЗКОВ: Господин Мирчев.,[],[],False,False,False,False,False,False
20240627_EUZ_BG_63.txt,6015,6216,"Четвърто, прието ново законодателство в България, което не е било съгласувано по надлежен ред с ЕЦБ и потенциално влиза в конфликт с европейското право и правилата на самата Европейска централна банка.",[],[],False,False,False,False,False,False
20240321_URW_BG_84.txt,270,326,Свободата някой да лъже от ефир не е свобода на словото.,"['Obfuscation-Vagueness-Confusion', 'Appeal_to_Values', 'Repetition']","['Justification', 'Manipulative_Wording']",False,True,False,False,False,True
20240904_EUZ_BG_41.txt,4610,4626,Това не е вярно!,['Conversation_Killer'],['Call'],False,False,False,False,True,False
20240904_EUZ_BG_43.txt,2126,2203,"Защото това колегите от ВЪЗРАЖДАНЕ, които се изказват, някак си го пропускат.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240807_EUZ_BG_48.txt,4977,5057,"Има прегласуване на текстовете, които бяха докладвани, които току-що гласувахме.",[],[],False,False,False,False,False,False
20240417_URW_BG_79.txt,2554,2589,За какво оръжие обаче става въпрос?,[],[],False,False,False,False,False,False
20240216_URW_BG_92.txt,1432,1458,Що за комплекси Ви тресат?,"['Loaded_Language', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240301_SHG_BG_58.txt,743,915,"В тази връзка колко са лицата, които са върнати към днешна дата в България, извън тези, които са български граждани, които имат право под някаква форма да ни бъдат върнати?",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240704_URW_BG_30.txt,783,929,"Поради тази причина е въпрос на единна държавна политика, предполагаща координация, синхрон и взаимна информираност на всички държавни институции.",[],[],False,False,False,False,False,False
20240321_URW_BG_83.txt,339,345,Смях.),[],[],False,False,False,False,False,False
20240229_URW_BG_70.txt,288,467,"Господин Тагарев няколко пъти си позволи медийно да обяснява и да внушава, че България е възможно да се готви за война с Русия или че е възможно НАТО да се готви за война в Русия.",['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
20240111_SHG_BG_62.txt,828,913,"Дупката се отваря в 5-месечен срок, тъй като бюджетът беше приет в края на месец юли.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240112_SHG_BG_60.txt,396,539,"През 2021 г. са 11 000, през 2022 г. са 20 390, през 2023 г. тези хора, които са подали молба за постоянно убежище в България, са вече 22 213.",[],[],False,False,False,False,False,False
20240704_URW_BG_24.txt,2790,2926,"Много интересно е формулиран въпросът от вносителите – жалко, че не ги чухме – въпрос, на който горе-долу може да се отговори с да и не.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_54.txt,6409,6439,Никой не може да ни го отнеме.,['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
20240229_URW_BG_68.txt,551,663,"Освен това Украйна не само по източното направление дрънка оръжие, а и по западното в района на Приднестровието.",['Exaggeration-Minimisation'],['Manipulative_Wording'],False,False,False,False,False,True
20240329_URW_BG_80.txt,6042,6152,Отмениха наборната служба и като следствие на това изоставиха грижите за сградния фонд на въоръжените ни сили.,[],[],False,False,False,False,False,False
20240904_EUZ_BG_42.txt,6525,6585,"КОСТАДИН КОСТАДИНОВ (ВЪЗРАЖДАНЕ, от място): Това не е вярно!",['Conversation_Killer'],['Call'],False,False,False,False,True,False
20240918_IHC_BG_36.txt,516,903,"Веднага след като тази изложба, показваща израелската гледна точка за войната в Близкия изток, приключи, ние от ВЪЗРАЖДАНЕ заедно с Групата за приятелство с Палестина в парламента поискахме да се покаже и другата гледна точка – палестинската гледна точка за конфликта, който доведе до смъртта – до настоящия момент, на повече от 40 хиляди невинни цивилни жертви в Газа и в Западния бряг.",['Appeal_to_Pity'],['Distraction'],False,False,True,False,False,False
20240301_SHG_BG_56.txt,2655,2902,"Уважаема госпожо Нинова, аз благодаря за информацията, която споделяте с нас, и напомням, че не е в компетенциите на Външно министерство всичко, свързано с наказателна отговорност, полицейско сътрудничество и сътрудничество между съдебните власти.",[],[],False,False,False,False,False,False
trail_raw_BG_13.txt,401,422,Станаха стълкновения.,[],[],False,False,False,False,False,False
20231208_URW_BG_74.txt,5371,5427,"ПРЕДСЕДАТЕЛ РОСЕН ЖЕЛЯЗКОВ: Благодаря, господин Дренчев.",[],[],False,False,False,False,False,False
20240301_SHG_BG_59.txt,6332,6555,"Вашият предшественик господин Бойко Рашков закри, ако не се лъжа, 27 РПУ-та, след което – пак при Вашия предшественик господин Демерджиев – с колегите Маринов и Терзиев поставихме въпрос: кога ще бъдат разкрити тези РПУ-та?",[],[],False,False,False,False,False,False
20240704_URW_BG_22.txt,8522,8603,"Това, естествено, ще предизвика негативни реакции от страна на Руската федерация.",[],[],False,False,False,False,False,False
20231208_URW_BG_72.txt,3977,3991,Наясно ли сте?,"['Doubt', 'Repetition']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240301_SHG_BG_57.txt,0,54,"ТОШКО ЙОРДАНОВ (ИТН): Благодаря, господин Председател.",[],[],False,False,False,False,False,False
20240430_EUZ_BG_39.txt,4666,4802,"ИВАН ИВАНОВ (БСП за България): Госпожо Председател, просто изчаквам менажерията малко да се успокои, защото иначе нещата няма да вървят.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_51.txt,4704,4726,Какъв е техният мотив?,['Red_Herring'],['Distraction'],False,False,True,False,False,False
20240627_EUZ_BG_63.txt,4601,4944,Във връзка с опитите да се манипулират данни ние инициирахме среща с ръководството на Националния статистически институт и предизвикахме изслушване в Народното събрание във връзка с притеснения за политически натиск при обработването на статистическата информация и публикуването на данни с цел изкуствено изпълнение на критерия за еврозоната.,['Obfuscation-Vagueness-Confusion'],['Manipulative_Wording'],False,False,False,False,False,True
20240321_URW_BG_82.txt,5367,5416,Ако знаете какви сигнали пристигат при нас в СЕМ!,['Red_Herring'],['Distraction'],False,False,True,False,False,False
20231208_URW_BG_77.txt,3424,3472,"Може да Ви спрат финансирането, но както и да е.","['Red_Herring', 'Doubt']","['Attack_on_Reputation', 'Distraction']",True,False,True,False,False,False
20240229_URW_BG_70.txt,3541,3573,"Господин Георгиев, за процедура.",[],[],False,False,False,False,False,False
20240704_URW_BG_30.txt,1114,1290,"Решенията на Министерския съвет на 26 юни тази година, както и на президента в последвалото решение, будят притеснения и поставят страната ни в изключително деликатна ситуация.","['Loaded_Language', 'Doubt', 'Repetition']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240704_URW_BG_24.txt,1538,1588,Как се отразява това на българските военнослужещи?,[],[],False,False,False,False,False,False
trail_raw_BG_7.txt,695,810,"Смятам, че всички с общи усилия от днес нататък може да ги направим, защото е ясно, че така не може да продължава.)",[],[],False,False,False,False,False,False
20231208_URW_BG_72.txt,5144,5223,"Що се отнася до цените, на които са продавани и на които се продават в момента.",[],[],False,False,False,False,False,False
20240329_URW_BG_80.txt,6467,6622,"Слушаме изявления от високопоставени военни чиновници, че основните мотиви са, че в Българската армия казарменият фонд не е обновяван в близките 30 години.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240405_IHC_BG_34.txt,1621,1721,"На 7 октомври 2023 г. неочаквано изненадващо именно Хамас удари Израел, уби 1160 души и отвлече 250.",[],[],False,False,False,False,False,False
20240327_EUZ_BG_98.txt,5782,6017,"Не се дръжте за главата, господин Гого, защото инфлацията, която българският гражданин плаща в магазина, когато отиде, се генерира от много фактори, но най-важният от тях е бюджетът, който му е сервиран от прекрасния финансов министър.","['Causal_Oversimplification', 'Loaded_Language', 'Name_Calling-Labeling']","['Attack_on_Reputation', 'Simplification', 'Manipulative_Wording']",True,False,False,True,False,True
20240904_EUZ_BG_43.txt,5210,5314,"ЯВОР БОЖАНКОВ: И сега ВЪЗРАЖДАНЕ, които казват, че България трябва да излиза от Европейския съюз и НАТО.",[],[],False,False,False,False,False,False
20240904_EUZ_BG_43.txt,7193,7414,"Той просто прие, че процедурата на Народното събрание е била законосъобразна – нещо, което всички, които сме били част от Четиридесет и деветото народно събрание, знаем, че не е така, защото беше внесено едно предложение.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240704_URW_BG_22.txt,4307,4357,От парламентарната група на ВЕЛИЧИЕ има ли въпрос?,[],[],False,False,False,False,False,False
20240904_EUZ_BG_46.txt,5249,5330,"И ние буквално няма да има какво да правим, защото си решаваме всичките проблеми.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240327_EUZ_BG_96.txt,4607,4797,"Данните на правителството и за БВП, и за растежа през 2023 г. бяха коригирани надолу, като разминаването в БВП беше близо 6 млрд. лв., равносилно на бюджета на столицата за около три години.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20231208_URW_BG_75.txt,3447,3481,Господин Мирчев за втора реплика.,[],[],False,False,False,False,False,False
20240726_EUZ_BG_54.txt,166,229,Става въпрос за унищожаването на българската национална валута.,"['Loaded_Language', 'Appeal_to_Fear-Prejudice']","['Justification', 'Manipulative_Wording']",False,True,False,False,False,True
20240704_URW_BG_20.txt,4587,4699,"ДАРИН ГЕОРГИЕВ (ВЕЛИЧИЕ): Уважаема госпожо Председател, господин Министър, дами и господа народни представители!",[],[],False,False,False,False,False,False
20240704_URW_BG_26.txt,1680,1712,Нека да уточним само малко неща.,[],[],False,False,False,False,False,False
20240726_EUZ_BG_54.txt,1692,1832,"Работил е по следния начин: когато един човек отиде примерно от България във Франция, той плаща с левове и може да му се връща във франкове.",['Red_Herring'],['Distraction'],False,False,True,False,False,False
20240216_URW_BG_90.txt,79,309,"Аз съм сигурен, че зрителите преценяват кое е популизъм и кое не е, но Ви призовах да решаваме повече български проблеми, отколкото чужди, особено когато е някаква извънредна точка в дневния ред и когато става дума за такова нещо.",['Flag_Waving'],['Justification'],False,True,False,False,False,False
20231208_URW_BG_71.txt,5493,5687,"Защото, ако видите тактико-техническите данни на тези машини в явна тема, а не в секретната им част, ще разберете за какви възможности става въпрос в тези машини – говорим за военни възможности.",[],[],False,False,False,False,False,False
20240216_URW_BG_90.txt,1022,1045,Аз не мога да повярвам!,['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
20240229_URW_BG_70.txt,3915,3980,"Оставям настрана факта, че от няколко дни не си е сменял дрехите.",['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
20240704_URW_BG_22.txt,5876,6001,"Да, такива анализи се извършват, но те не касаят връщането на наборната служба, войнишката служба, каквато Вие имате предвид.",[],[],False,False,False,False,False,False
20240321_URW_BG_83.txt,451,501,Това е признак също на хуманизъм. (Шум и реплики.),['Obfuscation-Vagueness-Confusion'],['Manipulative_Wording'],False,False,False,False,False,True
20240229_URW_BG_70.txt,4310,4361,"Мисля, че вече това е върхът на падението за ПП-ДБ.","['Exaggeration-Minimisation', 'Questioning_the_Reputation', 'Name_Calling-Labeling']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240726_EUZ_BG_49.txt,5375,5417,"Господин Дренчев, имате думата за реплика.",[],[],False,False,False,False,False,False
20240918_IHC_BG_36.txt,6279,6334,"Така че пуснете си молбата, ще търсим някакви варианти.",[],[],False,False,False,False,False,False
20231208_URW_BG_78.txt,3485,3613,В Кавказ и Средна Азия турските държави стават независими и за Турция този регион става от първостепенна стратегическа важност.,['Red_Herring'],['Distraction'],False,False,True,False,False,False
20240301_SHG_BG_59.txt,6556,6685,"Беше ни отговорено от повереното Ви министерство да си гледаме работата, така че те са закрити, няма да задаваме подобни въпроси.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
20240216_URW_BG_88.txt,4157,4292,"Именно още една подкрепа в твърдението ми, че България стана по-европейска държава и да приемем официалната валута – европейска такава.",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
20240216_URW_BG_93.txt,6167,6274,"Господин Димитров, четири пъти, нали така, не бъркам – от 1200 човека на 300 души за последните 33 години!",[],[],False,False,False,False,False,False
20240704_URW_BG_24.txt,3129,3174,Това трябва да се чуе много ясно в тази зала.,['Conversation_Killer'],['Call'],False,False,False,False,True,False
20231208_URW_BG_78.txt,1679,1904,"Нито една мисъл за българския избирател, за българския гражданин, за семейството, за това да живеят по-добре, но това е Вашата отговорност и се надявам българите да го разбират всеки ден с престоя Ви тук в Народното събрание.",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
20240229_URW_BG_67.txt,0,136,"КОРНЕЛИЯ НИНОВА (БСП за България): Господин Председател, господин Министър-председател, господин Министър на отбраната, уважаеми колеги!",[],[],False,False,False,False,False,False
20240228_URW_BG_85.txt,7929,8185,"Убивана е от хората в тази зала, убивана е от министър-председателя, убивана е от министрите, убивана е от целия политически елит, отгледан чрез системна антиселекция през последните повече от 30 години, която изкарва на върха на държавата всичко най-лошо.","['Loaded_Language', 'Questioning_the_Reputation', 'Repetition', 'Appeal_to_Fear-Prejudice']","['Attack_on_Reputation', 'Justification', 'Manipulative_Wording']",True,True,False,False,False,True
20240904_EUZ_BG_43.txt,5414,5451,Тук въобще не става въпрос за валута.,[],[],False,False,False,False,False,False
20240726_EUZ_BG_50.txt,6028,6044,Много интересно.,['Appeal_to_Hypocrisy'],['Attack_on_Reputation'],True,False,False,False,False,False
trail_raw_BG_7.txt,1767,1850,ПРЕДСЕДАТЕЛ РОСЕН ЖЕЛЯЗКОВ: Реплика има господин Митев – от друга политическа сила.,[],[],False,False,False,False,False,False
20240726_EUZ_BG_52.txt,5948,6045,"По подобен начин, когато се взривява залата, това предизвиква всички ние да се държим неприлично.","['Exaggeration-Minimisation', 'Loaded_Language']",['Manipulative_Wording'],False,False,False,False,False,True
20240726_EUZ_BG_51.txt,8317,8353,Това е написано вътре черно на бяло!,['Conversation_Killer'],['Call'],False,False,False,False,True,False
20240321_URW_BG_83.txt,6538,6644,"Ако искате да кажете нещо, направете го от трибуната, ще изглежда по-добре и може би ще има повече смисъл.",[],[],False,False,False,False,False,False
20231208_URW_BG_71.txt,2582,2635,"Очевидно те са машини, които могат да бъдат ползвани.",['Appeal_to_Hypocrisy'],['Attack_on_Reputation'],True,False,False,False,False,False
20240216_URW_BG_92.txt,1714,1879,"Всичко това е унизително, най-вече обаче Вашата липса на усещане за това към кой народ принадлежите и че той е най-европейският народ, най-старата българска държава.","['Loaded_Language', 'Flag_Waving', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Justification', 'Manipulative_Wording']",True,True,False,False,False,True
20240111_SHG_BG_62.txt,6144,6233,"Вашите родители обвиняваха инакомислещите, че са предатели и капиталистически дегенерати.",['False_Equivalence'],['Simplification'],False,False,False,True,False,False
20240704_URW_BG_22.txt,7497,7902,"За да решим въпроса с офицерите, ако редовното обучение, четиригодишното обучение в университета не сработи, имаме разработена програма за привличане на българските граждани, които имат подходяща бакалавърска или магистърска диплома, чрез краткосрочно обучение в Националния военен университет да получат бакалавърско военно образование и да получат военно звание с цел решаване на некомплекта от офицери.",[],[],False,False,False,False,False,False
20240801_GW_BG_37.txt,6850,6965,"Както стана ясно вече и беше казано, те вървят в пакет един с друг, тъй като транспонират две европейски директиви.",[],[],False,False,False,False,False,False
20240327_EUZ_BG_98.txt,4886,4957,"ПРЕДСЕДАТЕЛ РОСИЦА КИРОВА: Господин Атанасов, отношението беше към Вас.",[],[],False,False,False,False,False,False
20240904_EUZ_BG_44.txt,2368,2400,Беше Ви обяснено много подробно.,[],[],False,False,False,False,False,False
20240904_EUZ_BG_43.txt,1158,1274,"ЯВОР БОЖАНКОВ: Никой не казва обаче какво губим, когато България забавя своя път към интеграция в сърцето на Европа.",[],[],False,False,False,False,False,False
trail_raw_BG_13.txt,2594,2615,Вие сте още по-нагли.,"['Exaggeration-Minimisation', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240216_URW_BG_94.txt,5408,5543,"Бележките Ви бяха в продължение на моите мисли, но за съжаление, продължиха и тъгата, която ме обзема, когато се замисля за ситуацията.",[],[],False,False,False,False,False,False
20240216_URW_BG_88.txt,6289,6362,"Първите хуманитарни помощи, които България е правила, са още през 1903 г.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_54.txt,7619,7679,Този законопроект на всичкото отгоре е и много лошо написан.,"['Loaded_Language', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240228_URW_BG_86.txt,3569,3643,"Аз имам едно подозрение, и то не се базира само на този Проект на решение.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240321_URW_BG_83.txt,2840,2846,Какво?,['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240704_URW_BG_22.txt,9891,10054,"Засега операцията се ръководи от турската държава – на ротационен принцип, следващата активация е от български адмирал, следващата активация е от румънски адмирал.",[],[],False,False,False,False,False,False
20231208_URW_BG_74.txt,2611,2690,"Да се надяваме с нашата изключителна наивност, че този случай няма да е такъв.",['Exaggeration-Minimisation'],['Manipulative_Wording'],False,False,False,False,False,True
20231208_URW_BG_73.txt,3213,3302,"Всъщност огромна, огромна е подкрепата на целия демократичен цивилизован свят за Украйна.","['Exaggeration-Minimisation', 'Appeal_to_Popularity']","['Justification', 'Manipulative_Wording']",False,True,False,False,False,True
20240430_GW_BG_38.txt,59,108,"Господин Цонев, с цялото ми уважение, потъпквате!","['Loaded_Language', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240321_URW_BG_83.txt,4008,4079,Това е задължение на СЕМ по смисъла на Закона. (Реплики от ВЪЗРАЖДАНЕ.),[],[],False,False,False,False,False,False
20240301_SHG_BG_57.txt,5023,5165,"И от Гърция, и Италия, и Испания, и Франция никой не е приел тези, които не са при тях, обратно, за да се криете зад Дъблинските споразумения.",['Appeal_to_Popularity'],['Justification'],False,True,False,False,False,False
20231208_URW_BG_74.txt,3689,3731,"Това е смешно, това е жалко, което правим.","['Loaded_Language', 'Questioning_the_Reputation', 'Repetition']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240904_EUZ_BG_40.txt,4870,5031,"Защото Вие и част от Вашите парламентарни групи си позволяват в публичното пространство да казват, че българският народ не е компетентен да взема такива решения!",['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
20240228_URW_BG_85.txt,3745,3919,"Това далеч не е практика, но що се отнася до европейската политическа върхушка – там поне за кумова срама законите се спазват, само че в този случай явно някой не е догледал.","['Loaded_Language', 'Obfuscation-Vagueness-Confusion', 'Name_Calling-Labeling']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240216_URW_BG_94.txt,3153,3208,"Помощта за Украйна, разбира се, подкрепата за Украйна.","['Doubt', 'Repetition']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240216_URW_BG_88.txt,4654,4773,"Нито едно от двете Ви твърдения, които изказахте, не мога да се съглася с него, че няма да подкрепите тази ратификация.",[],[],False,False,False,False,False,False
20231208_URW_BG_75.txt,2572,2761,"И без това този, който управлява „Терем“ в момента, е участвал в обучението, както и преди малко говорих, на специалните формирования в Украйна, независимо, че е бил само старши лейтенант.",['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
20240807_EUZ_BG_48.txt,3865,3905,Закривам разискванията по тези текстове.,[],[],False,False,False,False,False,False
20240704_URW_BG_26.txt,1056,1348,"Така че, госпожо Председател, много Ви моля да напомните на министъра на отбраната разпоредбата на чл. 112 на Правилника, в която той няма право да отказва информация, дори тя да е с гриф „строго секретно“, на народен представител, още по-малко на заместник-председател на Народното събрание.",[],[],False,False,False,False,False,False
20240111_SHG_BG_62.txt,1262,1410,По официални данни на Министерството на финансите към края на ноември месец капиталовите разходи в държавния бюджет възлизат едва на 38% изпълнение.,[],[],False,False,False,False,False,False
20240704_URW_BG_23.txt,3891,4053,"БСП сме считали, преди малко го говорихме това нещо, че по никакъв начин ние не трябва да се намесваме в този конфликт, освен по един-единствен – мирни преговори.",['False_Dilemma-No_Choice'],['Simplification'],False,False,False,True,False,False
20231208_URW_BG_72.txt,5078,5115,Тридесет и четири години е това нещо!,['Repetition'],['Manipulative_Wording'],False,False,False,False,False,True
20231208_URW_BG_71.txt,3132,3270,"Ако сте заинтересовани да получите поредната порция конграчулейшънс и телешки пържолки, потупвания по рамото, то няма какво да си говорим.","['Loaded_Language', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240216_URW_BG_95.txt,931,991,"И това ще правите, и това искате да легализирате в момента.",[],[],False,False,False,False,False,False
20240807_EUZ_BG_48.txt,459,607,Един от показателите за добре проведена политическа и парична икономическа политика е колко бързо се възстановява националната икономика след криза.,[],[],False,False,False,False,False,False
20231208_URW_BG_73.txt,5519,5525,Добре.,[],[],False,False,False,False,False,False
20240904_EUZ_BG_40.txt,4013,4067,Това е големият проблем на българските евроатлантици!,['Name_Calling-Labeling'],['Attack_on_Reputation'],True,False,False,False,False,False
20240726_EUZ_BG_50.txt,1545,1808,"Това не е икономическа логика, което Ви го говоря, няма нужда от икономическа логика, първо трябва да разсъждаваме като хора – базово, разбираемо за всички, не с ехидните усмивки в стил Съветски съюз и „аз съм партиен секретар во веки веков“. (Смях от ВЪЗРАЖДАНЕ.","['Loaded_Language', 'Appeal_to_Values', 'Guilt_by_Association']","['Attack_on_Reputation', 'Justification', 'Manipulative_Wording']",True,True,False,False,False,True
20231124_IHC_BG_35.txt,5195,5406,"ПРОЕКТ ЗА РЕШЕНИЕ ЗА СЪЗДАВАНЕ НА ВРЕМЕННА КОМИСИЯ ЗА ПРОВЕРКА НА ФАКТИ И ОБСТОЯТЕЛСТВА, СВЪРЗАНИ С НЕПРАВОМЕРНАТА УПОТРЕБА НА СИЛА ОТ СТРАНА НА МВР СРЕЩУ ПРОТЕСТИРАЩИ ГРАЖДАНИ, ИЗВЪРШЕНИ НА 16 НОЕМВРИ 2023 Г.,",[],[],False,False,False,False,False,False
20231208_URW_BG_73.txt,2408,2452,Български работници работят в своите заводи.,['Flag_Waving'],['Justification'],False,True,False,False,False,False
20240216_URW_BG_93.txt,1754,1880,"Никак не е леко на хората, но колко от Вас отидоха в селата, докато има Народно събрание, не говоря за предизборната кампания.","['Whataboutism', 'Doubt']","['Attack_on_Reputation', 'Distraction']",True,False,True,False,False,False
20240904_EUZ_BG_47.txt,6780,6891,"Както беше съобщено и на Председателския съвет, господин Владимир Малинов – министър на енергетиката, отсъства.",[],[],False,False,False,False,False,False
20240704_URW_BG_23.txt,4505,4726,"Уважаема госпожо Председател, уважаеми колеги, правя формално предложение да удължим работното време до изчерпване на тази точка, защото е два без двайсет, и мисля, че е редно, когато е започнато, да приключим по точката.",[],[],False,False,False,False,False,False
20240704_URW_BG_22.txt,1914,2064,"Съгласно Конституцията ние трябва да подготвим нашата армия да води бойни действия и ако някой нападне България, това е война – да водим такава война.",['Repetition'],['Manipulative_Wording'],False,False,False,False,False,True
20231208_URW_BG_78.txt,869,1033,"Аз показах Решението, което внасяте, това, което е в Деловодството, това, което циркулира в медиите, да Ви покажа колко сте неграмотни в писането на такива решения.","['Questioning_the_Reputation', 'Name_Calling-Labeling']",['Attack_on_Reputation'],True,False,False,False,False,False
20240228_URW_BG_85.txt,1195,1294,"Нашият министър-председател си позволи да каже, че хан Кубрат бил живял някога по украинските земи.",['Appeal_to_Hypocrisy'],['Attack_on_Reputation'],True,False,False,False,False,False
20240216_URW_BG_94.txt,4009,4218,"ЗЛАТАН ЗЛАТАНОВ (ВЪЗРАЖДАНЕ): Господин Чорбов, Вие бяхте изключително изчерпателен, аз само ще си позволя да Ви допълня, че Западът, който загива като ценности, всъщност в момента води тази война чрез Украйна.",['Straw_Man'],['Distraction'],False,False,True,False,False,False
